Order_ID,Customer_ID,Material_ID,Customer_Type,Material_Group,Price,Size,Discount,Quantity,Order_Date,Season,Brand,Channel,Customer_Purchase_Count,Return_Risk_Prob,Return_Risk_Flag
ORD16228,C9261,P1468,repeat,bags,499,XL,35.9,3,16-01-2024 23:00,Autumn,BrandD,Marketplace,20,0.43,0
ORD16229,C1550,P1972,new,t-shirts,999,S,33.87,1,05-11-2024 00:00,Spring,BrandA,Retail Store,0,0.57,1
ORD16230,C7974,P1190,new,shoes,2499,L,23.78,1,01-01-2024 09:00,Spring,BrandA,Online,1,0.75,1
ORD16231,C9701,P1913,repeat,dresses,2599,S,1.89,1,11-12-2024 04:00,Winter,BrandC,Marketplace,20,0.46,0
ORD16232,C7460,P1226,repeat,jackets,2599,S,11.55,1,23-10-2024 20:00,Winter,BrandB,Marketplace,9,0.3,0
ORD16233,C8852,P1729,repeat,dresses,499,L,36.9,1,24-07-2024 17:00,Winter,BrandA,Online,4,0.53,1
ORD16234,C2605,P1327,repeat,shirts,499,M,26.78,3,02-01-2024 21:00,Spring,BrandA,Online,5,0.21,0
ORD16235,C8412,P1074,repeat,shoes,999,L,24.83,3,12-10-2024 19:00,Summer,BrandC,Retail Store,6,0.36,0
ORD16236,C9114,P1731,repeat,t-shirts,999,L,5.86,2,04-12-2024 00:00,Winter,BrandB,Marketplace,7,0.17,0
ORD16237,C4940,P1208,repeat,dresses,1999,S,20.83,2,05-09-2024 01:00,Spring,BrandB,Online,8,0.3,0
ORD16238,C2361,P1507,repeat,dresses,2499,XL,31.59,2,08-10-2024 19:00,Summer,BrandA,Online,9,0.41,0
ORD16239,C1203,P1211,new,jackets,2499,M,4.66,1,15-01-2024 19:00,Autumn,BrandB,Retail Store,1,0.5,1
ORD16240,C7662,P1584,repeat,jackets,499,L,4.0,2,25-04-2024 19:00,Spring,BrandB,Online,2,0.24,0
ORD16241,C4571,P1655,new,jackets,2499,M,29.49,5,31-01-2024 10:00,Winter,BrandB,Online,0,0.76,1
ORD16242,C3174,P1627,new,shirts,999,L,33.68,1,07-01-2024 23:00,Winter,BrandD,Retail Store,0,0.57,1
ORD16243,C6872,P1015,new,dresses,2599,M,15.46,5,11-03-2024 12:00,Summer,BrandB,Marketplace,0,0.79,1
ORD16244,C5846,P1046,new,t-shirts,999,M,19.55,5,27-04-2024 06:00,Summer,BrandD,Retail Store,0,0.48,0
ORD16245,C4916,P1944,repeat,t-shirts,999,M,47.81,1,01-02-2024 17:00,Spring,BrandB,Retail Store,5,0.11,0
ORD16246,C2486,P1390,repeat,dresses,499,M,52.15,4,23-04-2024 06:00,Summer,BrandB,Retail Store,7,0.51,1
ORD16247,C1260,P1210,new,shirts,1499,M,19.51,2,07-05-2024 02:00,Spring,BrandB,Retail Store,0,0.48,0
ORD16248,C8860,P1921,repeat,t-shirts,999,L,21.34,1,23-02-2024 01:00,Summer,BrandA,Online,6,0.18,0
ORD16249,C5994,P1705,repeat,t-shirts,2499,L,49.82,1,10-09-2024 13:00,Autumn,BrandA,Online,7,0.42,0
ORD16250,C3650,P1119,repeat,shirts,2499,S,58.43,2,23-07-2024 07:00,Winter,BrandD,Online,10,0.52,1
ORD16251,C8524,P1946,new,shoes,999,M,19.24,3,11-06-2024 14:00,Winter,BrandB,Marketplace,1,0.73,1
ORD16252,C1399,P1297,repeat,shirts,2599,M,47.32,1,23-01-2024 05:00,Autumn,BrandD,Marketplace,6,0.39,0
ORD16253,C8452,P1004,repeat,pants,1499,S,28.78,2,09-07-2024 19:00,Winter,BrandB,Retail Store,5,0.28,0
ORD16254,C8598,P1926,repeat,shirts,499,M,15.82,2,25-06-2024 20:00,Winter,BrandC,Marketplace,2,0.32,0
ORD16255,C3271,P1246,new,shoes,999,S,40.91,1,24-01-2024 14:00,Winter,BrandD,Marketplace,0,0.93,1
ORD16256,C7641,P1675,new,dresses,499,XL,27.75,4,02-06-2024 17:00,Winter,BrandA,Marketplace,1,0.92,1
ORD16257,C4030,P1833,new,dresses,1499,L,16.09,5,28-04-2024 08:00,Autumn,BrandC,Online,1,0.66,1
ORD16258,C7068,P1937,new,dresses,999,S,6.43,2,17-04-2024 02:00,Spring,BrandA,Marketplace,0,0.7,1
ORD16259,C8607,P1851,new,t-shirts,2599,S,52.02,1,25-08-2024 21:00,Winter,BrandC,Retail Store,1,0.73,1
ORD16260,C1022,P1338,repeat,pants,999,L,52.72,4,11-05-2024 08:00,Autumn,BrandC,Marketplace,8,0.46,0
ORD16261,C2158,P1181,repeat,shirts,999,M,4.5,3,17-06-2024 19:00,Winter,BrandC,Online,10,0.31,0
ORD16262,C7305,P1399,new,jackets,1999,L,39.8,1,20-05-2024 19:00,Autumn,BrandD,Retail Store,0,0.64,1
ORD16263,C6454,P1846,repeat,shirts,999,XL,9.75,2,28-04-2024 07:00,Autumn,BrandD,Online,3,0.2,0
ORD16264,C9698,P1233,new,bags,999,L,38.78,1,05-01-2024 11:00,Spring,BrandA,Marketplace,0,0.68,1
ORD16265,C1535,P1380,new,t-shirts,2599,S,54.46,1,24-04-2024 12:00,Summer,BrandD,Marketplace,0,0.96,1
ORD16266,C5859,P1939,repeat,dresses,1499,L,15.61,1,16-06-2024 00:00,Spring,BrandA,Online,9,0.18,0
ORD16267,C7977,P1857,repeat,bags,1499,XL,20.88,1,01-09-2024 01:00,Spring,BrandB,Online,10,0.16,0
ORD16268,C5420,P1411,repeat,shirts,1999,L,47.71,3,15-02-2024 21:00,Winter,BrandA,Marketplace,9,0.39,0
ORD16269,C9887,P1045,new,pants,999,L,44.12,1,28-01-2024 19:00,Autumn,BrandA,Retail Store,0,0.57,1
ORD16270,C4393,P1159,new,dresses,2499,M,24.52,2,15-04-2024 02:00,Summer,BrandD,Retail Store,1,0.74,1
ORD16271,C2326,P1145,repeat,shoes,499,M,50.91,5,12-09-2024 11:00,Autumn,BrandA,Marketplace,4,0.74,1
ORD16272,C6500,P1613,repeat,jackets,2599,L,55.24,2,14-08-2024 05:00,Winter,BrandD,Marketplace,20,0.45,0
ORD16273,C1898,P1252,new,shirts,999,XL,27.16,3,22-08-2024 20:00,Autumn,BrandA,Online,0,0.71,1
ORD16274,C9433,P1636,repeat,dresses,2599,L,2.37,4,10-02-2024 12:00,Winter,BrandB,Retail Store,9,0.35,0
ORD16275,C6963,P1684,new,dresses,1999,L,30.57,2,18-03-2024 11:00,Spring,BrandD,Marketplace,0,0.71,1
ORD16276,C1844,P1264,new,dresses,2499,S,44.38,2,03-06-2024 10:00,Spring,BrandD,Marketplace,0,0.95,1
ORD16277,C2818,P1903,repeat,pants,1499,M,13.2,1,18-08-2024 11:00,Winter,BrandB,Online,9,0.14,0
ORD16278,C7274,P1944,repeat,shoes,499,M,5.97,2,12-07-2024 15:00,Spring,BrandD,Online,9,0.23,0
ORD16279,C6989,P1432,repeat,t-shirts,1999,S,17.11,1,12-08-2024 07:00,Autumn,BrandA,Online,3,0.18,0
ORD16280,C8624,P1696,repeat,shirts,1499,L,0.7,2,23-01-2024 19:00,Summer,BrandC,Marketplace,8,0.19,0
ORD16281,C1669,P1584,repeat,t-shirts,999,M,42.93,1,03-06-2024 07:00,Summer,BrandD,Retail Store,4,0.27,0
ORD16282,C6989,P1727,new,dresses,1999,L,8.76,4,03-10-2024 08:00,Autumn,BrandC,Online,1,0.68,1
ORD16283,C7003,P1884,repeat,t-shirts,999,L,43.42,4,10-12-2024 06:00,Summer,BrandA,Online,8,0.44,0
ORD16284,C3871,P1923,repeat,t-shirts,1999,M,14.07,1,13-07-2024 10:00,Autumn,BrandB,Online,2,0.13,0
ORD16285,C2097,P1641,repeat,pants,1999,S,59.52,2,22-05-2024 02:00,Winter,BrandD,Retail Store,4,0.53,1
ORD16286,C4354,P1317,new,dresses,999,L,31.91,5,12-05-2024 04:00,Summer,BrandC,Retail Store,0,0.69,1
ORD16287,C3267,P1209,repeat,jackets,1999,XL,2.48,2,16-06-2024 15:00,Winter,BrandB,Retail Store,4,0.3,0
ORD16288,C6487,P1962,new,shoes,2599,L,46.36,3,11-05-2024 13:00,Winter,BrandB,Online,0,0.84,1
ORD16289,C4909,P1899,repeat,bags,1499,S,24.61,1,20-04-2024 17:00,Autumn,BrandD,Online,4,0.29,0
ORD16290,C9841,P1669,new,shoes,2599,S,36.44,1,20-07-2024 01:00,Summer,BrandC,Marketplace,0,0.91,1
ORD16291,C2860,P1754,new,shirts,2599,M,57.07,1,17-06-2024 03:00,Spring,BrandD,Online,0,0.9,1
ORD16292,C8839,P1935,new,shoes,1499,S,31.04,1,26-09-2024 01:00,Spring,BrandA,Marketplace,1,0.85,1
ORD16293,C4437,P1279,repeat,bags,499,L,48.26,4,21-04-2024 10:00,Spring,BrandB,Online,7,0.3,0
ORD16294,C4693,P1419,repeat,pants,499,L,18.17,1,18-10-2024 07:00,Spring,BrandC,Online,8,0.07,0
ORD16295,C6250,P1706,repeat,jackets,1999,M,42.87,1,31-03-2024 06:00,Autumn,BrandD,Retail Store,20,0.13,0
ORD16296,C6778,P1010,repeat,jackets,1499,M,5.96,3,05-01-2024 22:00,Winter,BrandB,Marketplace,5,0.28,0
ORD16297,C5380,P1425,repeat,shoes,2599,M,53.6,2,19-01-2024 04:00,Summer,BrandD,Online,4,0.55,1
ORD16298,C9250,P1843,repeat,shirts,999,XL,11.98,1,24-08-2024 18:00,Autumn,BrandC,Retail Store,20,0.13,0
ORD16299,C7929,P1423,repeat,t-shirts,1999,M,18.12,4,06-06-2024 08:00,Spring,BrandA,Retail Store,2,0.22,0
ORD16300,C5540,P1386,new,pants,2599,L,57.49,3,24-03-2024 14:00,Summer,BrandA,Online,1,0.87,1
ORD16301,C1892,P1284,new,t-shirts,999,M,9.31,5,27-03-2024 05:00,Autumn,BrandA,Online,0,0.6,1
ORD16302,C2038,P1862,repeat,shoes,2499,L,15.26,2,02-07-2024 22:00,Winter,BrandD,Marketplace,8,0.44,0
ORD16303,C7108,P1922,new,shoes,499,M,34.81,2,03-07-2024 11:00,Spring,BrandB,Online,0,0.74,1
ORD16304,C6656,P1194,repeat,t-shirts,1999,M,58.84,1,02-03-2024 18:00,Summer,BrandA,Retail Store,10,0.31,0
ORD16305,C8412,P1836,new,shoes,1999,L,41.49,1,20-04-2024 09:00,Summer,BrandA,Marketplace,1,0.76,1
ORD16306,C8966,P1797,repeat,shoes,999,L,6.85,1,09-02-2024 06:00,Spring,BrandA,Online,3,0.2,0
ORD16307,C9215,P1499,new,shoes,499,M,44.89,2,30-10-2024 07:00,Winter,BrandA,Online,1,0.79,1
ORD16308,C9629,P1259,repeat,shoes,999,S,25.57,1,15-08-2024 13:00,Spring,BrandC,Online,4,0.49,0
ORD16309,C3010,P1614,new,dresses,999,M,59.54,4,25-09-2024 03:00,Winter,BrandC,Online,0,0.97,1
ORD16310,C8703,P1010,repeat,t-shirts,499,M,37.72,2,01-08-2024 17:00,Summer,BrandB,Online,2,0.46,0
ORD16311,C9714,P1641,repeat,shoes,2499,L,31.92,1,01-04-2024 09:00,Spring,BrandC,Retail Store,3,0.33,0
ORD16312,C9730,P1709,new,dresses,1499,XL,33.44,1,08-02-2024 12:00,Winter,BrandC,Marketplace,1,0.77,1
ORD16313,C5788,P1404,new,dresses,2599,S,38.49,2,21-03-2024 11:00,Winter,BrandC,Retail Store,1,0.82,1
ORD16314,C8405,P1042,repeat,pants,1499,M,43.91,3,07-04-2024 09:00,Autumn,BrandD,Marketplace,8,0.38,0
ORD16315,C7031,P1712,repeat,pants,2499,S,4.7,3,14-06-2024 16:00,Winter,BrandC,Online,9,0.35,0
ORD16316,C2075,P1785,new,jackets,499,M,7.84,2,04-12-2024 21:00,Spring,BrandD,Online,1,0.42,0
ORD16317,C4085,P1459,repeat,t-shirts,1999,M,18.03,1,01-10-2024 01:00,Spring,BrandD,Online,10,0.08,0
ORD16318,C8501,P1131,new,dresses,499,L,28.68,3,15-05-2024 05:00,Winter,BrandC,Online,0,0.89,1
ORD16319,C2430,P1678,new,dresses,2599,M,18.66,3,21-02-2024 08:00,Spring,BrandD,Online,1,0.74,1
ORD16320,C2313,P1706,repeat,shirts,999,L,12.83,3,24-11-2024 10:00,Summer,BrandA,Retail Store,4,0.2,0
ORD16321,C7400,P1228,new,dresses,2599,XL,55.5,1,09-11-2024 21:00,Summer,BrandB,Marketplace,0,0.97,1
ORD16322,C3929,P1072,repeat,dresses,499,XL,1.96,2,29-07-2024 22:00,Spring,BrandC,Marketplace,4,0.42,0
ORD16323,C5724,P1652,new,dresses,1499,XL,56.32,5,10-09-2024 17:00,Winter,BrandC,Online,0,0.97,1
ORD16324,C2260,P1117,repeat,shoes,1999,L,54.43,1,08-07-2024 16:00,Summer,BrandB,Marketplace,2,0.62,1
ORD16325,C2791,P1118,repeat,shirts,2599,XL,41.03,2,19-04-2024 06:00,Winter,BrandC,Marketplace,20,0.41,0
ORD16326,C3699,P1162,repeat,shirts,2499,M,1.95,1,14-02-2024 18:00,Spring,BrandC,Online,2,0.3,0
ORD16327,C5521,P1923,new,bags,499,S,13.52,1,11-01-2024 03:00,Autumn,BrandB,Online,1,0.6,1
ORD16328,C2835,P1810,new,shoes,1999,S,58.75,1,19-09-2024 02:00,Summer,BrandD,Marketplace,1,0.95,1
ORD16329,C3424,P1500,repeat,shoes,2599,L,54.36,4,04-05-2024 10:00,Spring,BrandA,Retail Store,5,0.58,1
ORD16330,C9131,P1068,new,shirts,1999,XL,57.87,1,02-07-2024 02:00,Summer,BrandD,Marketplace,1,0.86,1
ORD16331,C3465,P1187,new,shirts,1499,S,59.77,5,04-03-2024 10:00,Winter,BrandA,Retail Store,0,0.89,1
ORD16332,C4346,P1549,repeat,t-shirts,999,L,3.83,3,18-05-2024 16:00,Autumn,BrandB,Online,7,0.2,0
ORD16333,C9530,P1335,new,dresses,1999,L,34.25,1,01-11-2024 22:00,Autumn,BrandD,Online,1,0.65,1
ORD16334,C1371,P1171,repeat,dresses,1999,XL,50.05,1,21-08-2024 09:00,Spring,BrandD,Marketplace,2,0.65,1
ORD16335,C5803,P1966,repeat,pants,499,L,19.18,1,07-03-2024 18:00,Summer,BrandA,Online,4,0.1,0
ORD16336,C7824,P1757,repeat,t-shirts,2499,XL,26.13,3,31-03-2024 09:00,Autumn,BrandA,Online,3,0.46,0
ORD16337,C9870,P1262,repeat,shirts,499,M,17.02,1,03-05-2024 10:00,Summer,BrandA,Retail Store,6,0.03,0
ORD16338,C3163,P1978,repeat,shirts,1499,M,2.28,2,27-09-2024 00:00,Winter,BrandA,Online,9,0.18,0
ORD16339,C8764,P1697,new,shoes,1999,M,4.36,1,31-10-2024 16:00,Winter,BrandC,Online,1,0.53,1
ORD16340,C6680,P1732,new,pants,999,M,1.29,1,21-02-2024 21:00,Spring,BrandB,Retail Store,0,0.54,1
ORD16341,C7883,P1952,repeat,pants,1999,S,31.63,2,05-06-2024 09:00,Autumn,BrandA,Online,2,0.44,0
ORD16342,C8272,P1711,repeat,dresses,999,L,37.11,1,09-03-2024 04:00,Autumn,BrandD,Online,3,0.5,1
ORD16343,C1351,P1407,new,dresses,999,L,18.46,1,24-11-2024 18:00,Summer,BrandD,Online,1,0.52,1
ORD16344,C5776,P1291,new,t-shirts,2599,L,49.57,1,11-09-2024 05:00,Winter,BrandD,Retail Store,0,0.62,1
ORD16345,C4097,P1549,repeat,shoes,2599,M,53.28,1,07-06-2024 11:00,Autumn,BrandA,Online,4,0.66,1
ORD16346,C2031,P1293,repeat,shirts,999,M,8.38,3,30-09-2024 14:00,Spring,BrandB,Online,9,0.14,0
ORD16347,C1361,P1291,new,pants,2499,M,3.12,2,28-03-2024 10:00,Spring,BrandC,Marketplace,0,0.66,1
ORD16348,C4806,P1876,repeat,bags,499,S,19.16,2,16-10-2024 03:00,Autumn,BrandA,Online,5,0.19,0
ORD16349,C9513,P1583,repeat,dresses,2599,L,42.78,1,06-07-2024 02:00,Spring,BrandA,Online,3,0.5,1
ORD16350,C6503,P1267,repeat,t-shirts,1499,S,30.45,1,19-11-2024 05:00,Autumn,BrandC,Retail Store,20,0.12,0
ORD16351,C7745,P1111,new,shirts,2599,S,29.29,3,05-08-2024 10:00,Autumn,BrandB,Online,0,0.82,1
ORD16352,C6616,P1779,new,dresses,2499,L,9.14,1,13-04-2024 04:00,Autumn,BrandA,Online,0,0.59,1
ORD16353,C6346,P1122,repeat,shirts,2499,S,21.09,1,13-12-2024 06:00,Autumn,BrandD,Retail Store,8,0.29,0
ORD16354,C8965,P1404,repeat,dresses,999,XL,57.53,1,29-09-2024 03:00,Summer,BrandD,Marketplace,2,0.7,1
ORD16355,C9686,P1842,repeat,jackets,2499,M,20.43,1,20-06-2024 22:00,Autumn,BrandA,Marketplace,8,0.27,0
ORD16356,C9986,P1906,repeat,bags,1499,XL,35.49,2,18-09-2024 12:00,Spring,BrandB,Retail Store,6,0.15,0
ORD16357,C8295,P1905,new,dresses,1499,S,3.5,1,11-03-2024 05:00,Winter,BrandD,Retail Store,0,0.76,1
ORD16358,C8503,P1206,repeat,shoes,1999,L,3.83,1,06-04-2024 20:00,Summer,BrandD,Marketplace,6,0.22,0
ORD16359,C5982,P1973,repeat,jackets,2499,M,25.46,2,18-01-2024 08:00,Winter,BrandC,Online,20,0.26,0
ORD16360,C3161,P1088,repeat,dresses,2599,L,36.25,3,17-10-2024 15:00,Winter,BrandB,Online,10,0.6,1
ORD16361,C6021,P1568,repeat,shirts,1999,M,22.34,1,23-03-2024 05:00,Winter,BrandA,Retail Store,20,0.12,0
ORD16362,C3813,P1866,repeat,shoes,2599,M,10.74,1,02-11-2024 05:00,Winter,BrandC,Online,15,0.25,0
ORD16363,C5259,P1509,repeat,pants,1499,XL,44.16,1,05-06-2024 00:00,Winter,BrandC,Marketplace,10,0.53,1
ORD16364,C4715,P1205,repeat,shoes,2499,M,8.4,2,19-01-2024 01:00,Spring,BrandC,Online,5,0.23,0
ORD16365,C8933,P1130,repeat,shoes,999,S,40.08,1,04-01-2024 01:00,Autumn,BrandB,Online,9,0.49,0
ORD16366,C7093,P1530,new,dresses,999,M,57.4,1,18-04-2024 02:00,Spring,BrandB,Marketplace,0,0.91,1
ORD16367,C5720,P1036,repeat,shoes,2499,L,28.23,1,29-12-2024 21:00,Summer,BrandB,Online,6,0.36,0
ORD16368,C1775,P1480,repeat,shirts,2599,M,12.03,3,02-07-2024 08:00,Spring,BrandA,Retail Store,10,0.17,0
ORD16369,C3430,P1490,repeat,dresses,1999,M,50.52,1,03-08-2024 07:00,Summer,BrandB,Online,4,0.54,1
ORD16370,C6785,P1111,repeat,t-shirts,1999,S,30.33,3,03-04-2024 19:00,Autumn,BrandC,Online,4,0.53,1
ORD16371,C5659,P1114,repeat,dresses,999,L,55.39,1,03-07-2024 15:00,Winter,BrandD,Online,15,0.51,1
ORD16372,C8469,P1234,repeat,pants,1999,L,43.24,2,11-02-2024 16:00,Autumn,BrandA,Online,8,0.18,0
ORD16373,C3725,P1038,new,jackets,999,M,25.84,5,10-05-2024 10:00,Spring,BrandA,Marketplace,0,0.66,1
ORD16374,C3634,P1853,repeat,jackets,499,M,37.04,5,23-04-2024 11:00,Spring,BrandA,Marketplace,3,0.53,1
ORD16375,C9770,P1397,repeat,pants,999,S,10.2,1,13-03-2024 06:00,Autumn,BrandC,Retail Store,7,0.16,0
ORD16376,C5673,P1188,repeat,shirts,499,M,23.23,1,12-02-2024 20:00,Autumn,BrandB,Marketplace,9,0.3,0
ORD16377,C3986,P1085,repeat,t-shirts,2499,S,35.63,4,29-08-2024 13:00,Spring,BrandC,Retail Store,9,0.43,0
ORD16378,C3873,P1780,repeat,t-shirts,499,M,35.4,1,06-06-2024 04:00,Autumn,BrandD,Online,6,0.24,0
ORD16379,C3514,P1710,repeat,bags,1499,M,35.23,4,14-08-2024 13:00,Summer,BrandB,Online,4,0.34,0
ORD16380,C3641,P1825,new,jackets,2599,XL,44.61,2,30-08-2024 02:00,Summer,BrandD,Retail Store,1,0.58,1
ORD16381,C4897,P1069,repeat,dresses,1999,S,6.34,4,07-01-2024 18:00,Spring,BrandA,Online,15,0.41,0
ORD16382,C2915,P1247,new,dresses,499,L,4.42,2,04-08-2024 22:00,Spring,BrandA,Online,0,0.5,1
ORD16383,C1674,P1446,new,shirts,1499,M,8.88,5,05-03-2024 05:00,Autumn,BrandC,Marketplace,0,0.62,1
ORD16384,C6187,P1630,repeat,pants,1499,M,47.54,1,03-07-2024 22:00,Autumn,BrandB,Online,8,0.16,0
ORD16385,C3072,P1379,repeat,shoes,1999,XL,3.89,1,23-05-2024 06:00,Winter,BrandA,Online,2,0.4,0
ORD16386,C8223,P1448,repeat,dresses,999,M,13.51,1,05-04-2024 06:00,Summer,BrandC,Online,8,0.23,0
ORD16387,C5266,P1756,new,dresses,1499,S,15.29,1,09-03-2024 12:00,Spring,BrandD,Retail Store,0,0.52,1
ORD16388,C7056,P1146,repeat,t-shirts,2599,L,38.84,1,12-03-2024 17:00,Spring,BrandC,Online,7,0.34,0
ORD16389,C4022,P1452,repeat,pants,499,M,24.1,4,23-07-2024 11:00,Spring,BrandB,Retail Store,8,0.28,0
ORD16390,C4361,P1611,new,dresses,1999,S,11.94,2,11-06-2024 07:00,Spring,BrandB,Online,0,0.66,1
ORD16391,C1568,P1787,new,shirts,499,M,26.97,2,03-02-2024 16:00,Winter,BrandB,Retail Store,1,0.7,1
ORD16392,C6192,P1042,repeat,shoes,999,M,41.13,1,19-12-2024 05:00,Summer,BrandA,Online,5,0.24,0
ORD16393,C6633,P1678,repeat,t-shirts,1999,L,47.16,5,28-10-2024 11:00,Winter,BrandC,Marketplace,3,0.44,0
ORD16394,C3423,P1956,new,dresses,1499,S,7.43,1,27-11-2024 04:00,Summer,BrandD,Retail Store,0,0.61,1
ORD16395,C7109,P1515,repeat,bags,499,M,42.88,1,10-11-2024 16:00,Spring,BrandB,Marketplace,20,0.24,0
ORD16396,C8347,P1785,repeat,pants,2599,M,0.27,3,05-04-2024 08:00,Summer,BrandC,Marketplace,10,0.31,0
ORD16397,C9845,P1997,new,shoes,499,M,43.46,3,27-06-2024 03:00,Spring,BrandA,Retail Store,0,0.86,1
ORD16398,C3663,P1193,repeat,pants,2599,XL,39.66,1,14-11-2024 05:00,Winter,BrandD,Online,4,0.49,0
ORD16399,C9743,P1786,repeat,shoes,1499,S,28.12,2,27-03-2024 14:00,Summer,BrandD,Retail Store,6,0.24,0
ORD16400,C5940,P1215,new,jackets,1499,XL,8.21,1,12-09-2024 13:00,Autumn,BrandD,Retail Store,1,0.45,0
ORD16401,C2990,P1742,repeat,dresses,999,L,45.87,1,20-06-2024 13:00,Summer,BrandA,Retail Store,15,0.32,0
ORD16402,C1408,P1325,repeat,jackets,999,L,4.31,3,30-03-2024 15:00,Spring,BrandB,Online,8,0.22,0
ORD16403,C7628,P1044,new,pants,1499,M,53.73,3,14-04-2024 16:00,Autumn,BrandA,Online,1,0.78,1
ORD16404,C9182,P1582,repeat,jackets,1999,M,46.41,1,04-03-2024 18:00,Spring,BrandD,Online,8,0.22,0
ORD16405,C3381,P1014,new,shirts,1499,XL,44.46,1,08-12-2024 12:00,Autumn,BrandC,Online,0,0.72,1
ORD16406,C8504,P1971,new,jackets,1499,XL,45.26,1,10-06-2024 06:00,Autumn,BrandD,Marketplace,1,0.75,1
ORD16407,C6246,P1156,new,pants,2499,M,4.05,2,22-06-2024 15:00,Summer,BrandC,Online,0,0.57,1
ORD16408,C3556,P1349,repeat,pants,1999,S,59.4,4,07-08-2024 08:00,Summer,BrandA,Online,5,0.44,0
ORD16409,C1070,P1880,new,dresses,1999,M,51.52,2,15-03-2024 17:00,Autumn,BrandA,Marketplace,1,0.78,1
ORD16410,C9948,P1973,new,jackets,2599,XL,30.48,2,03-05-2024 02:00,Autumn,BrandA,Marketplace,1,0.72,1
ORD16411,C9313,P1256,new,shirts,999,M,43.16,1,06-01-2024 01:00,Autumn,BrandC,Retail Store,0,0.64,1
ORD16412,C6427,P1943,repeat,shoes,999,L,44.36,4,25-07-2024 12:00,Spring,BrandA,Online,5,0.38,0
ORD16413,C5842,P1179,repeat,jackets,999,L,49.79,1,25-11-2024 19:00,Summer,BrandB,Online,6,0.27,0
ORD16414,C8764,P1358,new,shoes,499,L,15.32,1,02-12-2024 07:00,Spring,BrandD,Online,0,0.54,1
ORD16415,C5748,P1473,repeat,shirts,1999,L,22.32,1,29-01-2024 07:00,Summer,BrandB,Online,9,0.18,0
ORD16416,C3409,P1205,repeat,shoes,2499,M,47.98,1,21-10-2024 12:00,Winter,BrandC,Online,10,0.43,0
ORD16417,C8243,P1923,repeat,shoes,999,XL,46.14,5,02-12-2024 08:00,Spring,BrandA,Online,20,0.38,0
ORD16418,C6549,P1659,repeat,jackets,999,L,31.36,1,17-09-2024 22:00,Summer,BrandD,Marketplace,10,0.2,0
ORD16419,C2840,P1057,new,t-shirts,999,L,23.77,2,15-05-2024 08:00,Autumn,BrandA,Online,0,0.52,1
ORD16420,C8847,P1400,repeat,dresses,999,M,58.11,1,22-05-2024 15:00,Autumn,BrandA,Online,5,0.44,0
ORD16421,C1656,P1389,new,bags,999,L,24.9,1,09-06-2024 01:00,Summer,BrandD,Marketplace,1,0.55,1
ORD16422,C3284,P1156,repeat,shoes,499,M,45.84,2,26-04-2024 03:00,Autumn,BrandD,Retail Store,8,0.35,0
ORD16423,C2914,P1969,repeat,shirts,2499,M,24.76,3,20-10-2024 13:00,Autumn,BrandB,Online,2,0.33,0
ORD16424,C6047,P1298,repeat,pants,1999,L,18.59,1,29-08-2024 20:00,Winter,BrandB,Online,5,0.18,0
ORD16425,C1406,P1517,new,shoes,2499,M,38.46,3,06-03-2024 00:00,Winter,BrandB,Marketplace,0,0.97,1
ORD16426,C7580,P1065,repeat,shirts,1499,L,48.46,4,01-09-2024 08:00,Winter,BrandB,Online,7,0.36,0
ORD16427,C4610,P1230,repeat,jackets,2599,M,58.88,4,09-02-2024 00:00,Spring,BrandB,Retail Store,3,0.49,0
ORD16428,C8306,P1188,new,t-shirts,1999,L,8.93,1,23-04-2024 06:00,Winter,BrandC,Marketplace,0,0.58,1
ORD16429,C6855,P1642,new,pants,999,M,52.57,1,20-08-2024 07:00,Winter,BrandC,Online,0,0.88,1
ORD16430,C2515,P1199,new,dresses,1499,L,31.45,2,14-11-2024 23:00,Winter,BrandA,Marketplace,0,0.81,1
ORD16431,C6347,P1343,new,t-shirts,2599,M,6.46,2,16-07-2024 20:00,Summer,BrandA,Marketplace,1,0.62,1
ORD16432,C1901,P1673,new,jackets,1499,L,47.66,1,22-10-2024 19:00,Autumn,BrandB,Retail Store,0,0.55,1
ORD16433,C4197,P1738,repeat,jackets,1499,L,19.89,1,06-07-2024 16:00,Summer,BrandA,Online,5,0.07,0
ORD16434,C9625,P1449,repeat,dresses,1499,M,52.09,2,09-02-2024 03:00,Winter,BrandC,Marketplace,8,0.49,0
ORD16435,C4639,P1025,repeat,t-shirts,999,M,9.47,1,20-12-2024 19:00,Spring,BrandC,Retail Store,2,0.12,0
ORD16436,C5553,P1892,repeat,dresses,2599,L,42.67,1,15-08-2024 16:00,Summer,BrandA,Marketplace,6,0.54,1
ORD16437,C4206,P1451,new,dresses,1499,L,18.05,2,09-12-2024 16:00,Winter,BrandB,Retail Store,0,0.58,1
ORD16438,C1369,P1071,repeat,shirts,2499,L,15.44,2,02-09-2024 06:00,Spring,BrandC,Online,2,0.24,0
ORD16439,C2369,P1863,repeat,shirts,999,L,3.02,1,25-12-2024 23:00,Spring,BrandD,Online,2,0.21,0
ORD16440,C9821,P1251,repeat,dresses,1499,M,28.91,3,28-12-2024 02:00,Spring,BrandD,Online,3,0.43,0
ORD16441,C8298,P1616,new,pants,1499,M,23.49,1,11-05-2024 03:00,Autumn,BrandA,Online,0,0.58,1
